-7.074649623777456497e+01 2.812348192585962181e+01
-6.639152859918557681e+01 1.576868158471932446e+01
-5.395962328389615692e+01 1.710234190984949976e+01
-6.807069335557631007e+01 4.127483732040209929e+01
-8.053024794088867111e+01 3.590746610418391072e+01
-8.036326366127266851e+01 2.066238934444540476e+01
-5.842090971131834465e+01 2.917564757173573398e+01
-2.954507852278452518e+01 -3.870020540116278340e+01
-3.311935208016518306e+00 -2.719938948212285013e+01
-4.471798482487301385e+01 -2.400280565984171055e+00
-8.831793223444810437e+00 -1.477246444473982834e+01
-4.417522348503754159e+01 -3.760753701835635354e+01
-3.715070716487476687e+01 -4.691509390175976080e+01
-2.647312877247932406e+01 -5.198695273920982629e+01
-2.698304950047283413e+01 1.999016534725491283e+02
-4.728253265602092625e+01 1.830335519460411433e+02
-1.863525208359014584e+01 2.113365078783335775e+02
-1.865083609706051249e+01 1.891827246560494018e+02
-6.008623752071222235e+00 1.941831788446268376e+02
-5.345961638218920342e+01 2.138641151810716394e+02
-4.196886146882983581e+01 -1.394984076609843271e+02
2.043591206412880368e+01 -1.173043395374162827e+02
-7.917353456839157388e+01 -7.786381676084192804e+01
-1.899579598521232242e+02 1.043335664671777891e+02
2.792573922700688627e+01 -9.627468859313823657e+01
-1.182948038506864208e+02 -1.957379859444214105e+02
1.590632990029785674e+02 5.517924029216260351e+01
-2.427939116294169253e+02 -1.076918791605754961e+02
-1.319285296214463870e+02 8.080973288720679193e+01
-1.714151837453424037e+02 -1.350154724714643635e+02
-1.581289254308649106e+02 -1.794367095925544220e+02
-1.822352412383764317e+02 2.777561412166192412e+01
1.484781914951893498e+02 1.240500311254502179e+02
-2.445041538000564287e+02 1.143250408418879545e+02
1.759084907138472715e+02 -4.051480264284839450e+01
-1.486576057293627287e+02 -1.478179696448329707e+02
7.571253019845418919e+01 -4.437973560540248386e+00
8.229993804598875329e+01 -1.900363254976019789e+02
8.702755728517227851e+01 1.427400618908033039e+02
1.175300244630410731e+02 2.217835516974475922e+02
2.198058814948348925e+02 -4.609930605912792601e+01
1.374373122356947192e+02 1.593459460890863681e+02
1.430263979877658187e+02 -2.053324644637415872e+02
6.877957545198881917e+01 2.302526705651896748e+02
-1.245535404475606640e+02 -4.071978396120983668e+00
1.733144387443825281e+02 9.777293740518820186e+01
-1.059467135135157605e+02 1.446838949941987948e+02
1.107327057985307306e+02 -1.100577743685894774e+02
-1.650043111985901589e+02 1.298251171735464311e+02
2.078844983996729354e+02 -9.289281641395277234e+01
9.365764625201990157e+01 -2.133892177981269924e+02
1.294859634030138196e+01 5.708350636682342838e+01
2.518165343520699651e+02 7.873840981746175771e+01
-4.290109362874534327e+01 1.075216222179124514e+01
1.726552142849803033e+02 5.282565897369577357e+01
9.591032658883833051e+01 1.045876024127788355e+02
-1.251840406316410395e+02 9.147032014771989239e+00
-8.402320347686450930e+01 1.593896464404831761e+02
1.802562012095503405e+02 -1.568452871283105026e+02
-7.958761636306120124e+01 7.793211649391149365e+01
7.233361390359446830e+01 -1.478044488966934011e+02
2.573745837225859034e+00 -3.944187606492293696e+01
-6.406073858184502967e+01 -2.427086317006826164e+02
1.594316865553623757e+02 1.312064145693057924e+02
6.239604747793406858e+01 1.664094266645352036e+02
-3.325897969180600455e+01 6.796672979171678719e+01
1.253416287156014164e+01 1.516292078514815778e+01
-7.865788147117407370e+00 1.815414282958210492e+02
1.048841843109696157e+02 -3.245703524524855510e+01
-2.428551225227023451e+02 2.686124980069051560e+01
1.439028157934296530e+02 1.946688726402741665e+01
-1.129772692092180790e+02 -2.217671173134183960e+02
-1.345857281018211609e+02 -2.490695916874843761e+02
-6.544132528792458459e+01 -9.963855519862977417e+01
-2.127808347899201635e+02 -1.451911442576672471e+02
-1.658423627336011066e+02 1.643116530020890025e+02
3.327576659564380201e-01 -1.821901086909777234e+02
2.188955759680220297e+02 5.621478373820863794e+01
-8.250815178009368367e+01 -1.154828221021110721e+02
1.563419281069290037e+02 2.078808045099038679e+02
-1.391036546038264419e+02 2.368602428380399374e+02
-2.522730985344977626e+02 -2.941110296309431149e+01
-9.696091927720797088e+00 -2.129197348440406472e+02
7.570039157894753146e+01 -9.511419487250073246e+01
-1.272130188876800787e+02 -1.393044782652378615e+02
7.234416919633410714e+01 1.039869889179221332e+02
-8.957143743242815503e+01 2.569939837768381494e+02
-1.494413395374858737e+02 -5.907316031227161091e+01
6.295673796682398660e+01 -5.214799721248656539e+00
-2.267316771764529904e+02 4.846884951647313500e+01
1.756926057888757668e+02 -1.001726855458826009e+02
-1.902995161346958071e+02 -9.753442001782022430e+01
2.607758636581034466e+02 5.427975121615557441e+01
-5.227279207678230932e+01 -7.722008142856255120e+01
-1.927203549232451110e+02 1.668355050916576943e+02
1.499877165524580391e+02 -3.644355086719910730e+01
1.967101815636262430e+01 2.428721905176085443e+02
-6.617474796356388822e+01 2.178042358398117244e+02
1.310843116284842438e+02 -8.297835580102889708e+01
-1.451545744933311539e+02 -2.270322639668153215e+02
1.406595802519175038e+02 -7.344078304213896047e+01
-6.265121746661701252e+01 2.047424127840500319e+02
-8.850647512013817675e+01 2.029943905332972918e+02
2.429829245617861488e+01 2.548401763110269087e+02
1.128936264261739275e+01 2.531418690873447019e+02
1.585665105292755754e+02 -2.637626996255718836e+01
-1.770428784309872867e+02 2.060817935184180101e+02
-3.879228981399327125e+01 -5.857936038292898928e+01
-5.672517985083675285e+01 -4.118245169735842381e+01
4.624976015510144833e+01 -4.689034796721659148e+01
3.510967788285223179e+01 -3.894973139395936101e+01
-1.826176450459334717e+02 -1.083655811745531423e+02
1.722826424937515526e+02 -6.337174864222789950e+01
-1.852765560644158427e+02 1.379611842881706707e+02
-2.091999366579627804e+02 6.783140237461412880e+01
-1.569356665085760767e+02 2.180060404701037271e+02
-2.191390883862254952e+02 7.618535915986696239e+01
-2.481951552283082094e+02 4.020492573637468325e+01
6.762300508187085057e+00 2.409469631578107851e+02
-1.592321924112112042e+00 2.509869361085820003e+02
3.633256164660507181e+01 -2.580289341370827572e+01
